indicador;nivel_territorial;abertura_territorial;var_de_abertura1;categoria_de_abertura1;var_de_abertura2;categoria_de_abertura2;maio;junho;maio_para_junho;julho;junho_para_julho;agosto;julho_para_agosto;setembro;agosto_para_setembro;outubro;setembro_para_outubro;novembro;outubro_para_novembro
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Outra providência;16,41685254;17,56313501;-;20,31302974;-;20,57375438;-;29,81132403;-;27,11726461;-;22,95926597;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Total;2,129026149;2,555836405;-;2,795460198;-;3,107837824;-;3,76182822;-;3,840381166;-;3,744860683;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Ficou em casa;2,29082964;2,806509474;-;3,162821303;-;3,591199274;-;4,32067753;-;4,514879206;-;4,528630949;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Ligou para algum profissional de saúde;8,590244218;10,63376835;-;13,85968927;-;15,80494483;-;21,45246164;-;22,81103295;-;21,61990465;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Comprou ou tomou remédio por conta própria;2,81981499;3,240083396;-;3,63391473;-;4,00455329;-;4,530012109;-;5,087509339;-;4,731186486;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Comprou ou tomou remédio por orientação médica;4,49997564;5,529919948;-;6,287058306;-;7,542194357;-;8,953164957;-;10,06951623;-;10,82764043;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);14,35531839;15,28775687;-;20,55224403;-;21,78436108;-;35,93784416;-;41,11223566;-;28,6359575;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Outra providência;12,04533491;14,59931469;-;15,48041765;-;17,75774385;-;18,8900918;-;29,26709968;-;22,46221117;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Total;1,919712272;2,397153363;-;2,516658934;-;2,855195683;-;3,471855911;-;3,436723328;-;3,538308602;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Ficou em casa;2,054799539;2,659004979;-;2,906548114;-;3,299200125;-;4,044956537;-;4,01617207;-;4,271436276;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Ligou para algum profissional de saúde;7,281894671;8,752440089;-;11,5265508;-;13,58088415;-;19,56170667;-;24,7372583;-;18,07565434;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Comprou ou tomou remédio por conta própria;2,517513636;3,05121289;-;3,184578302;-;3,45939536;-;4,204736811;-;4,471279264;-;4,287901299;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Comprou ou tomou remédio por orientação médica;4,003762982;5,046957021;-;5,620261646;-;7,183019994;-;8,137849421;-;9,511383552;-;8,336702832;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);12,81621201;14,03768569;-;20,62283582;-;18,87972031;-;27,64680614;-;31,60373626;-;26,68777063;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Outra providência;11,33414553;13,10048232;-;14,82368398;-;15,83102868;-;22,13574249;-;21,41698063;-;18,94626605;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Total;2,131377455;2,621697313;-;2,761953752;-;3,168182217;-;3,928679947;-;3,915746966;-;3,953562928;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Ficou em casa;2,274757102;2,930117613;-;3,240125166;-;3,726287405;-;4,694524539;-;4,726417703;-;5,00000595;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Ligou para algum profissional de saúde;8,039935091;10,19903743;-;13,32467845;-;14,76464261;-;23,49330195;-;29,86057895;-;20,53070022;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Comprou ou tomou remédio por conta própria;2,732226993;3,262553585;-;3,450221368;-;3,824353723;-;4,694727375;-;5,065316431;-;4,534547152;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Comprou ou tomou remédio por orientação médica;4,76233133;6,093525875;-;6,810508865;-;8,254563889;-;10,49363311;-;12,28579747;-;10,71820092;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);16,82078212;16,7772083;-;26,03255082;-;23,34678414;-;39,27952713;-;37,6375608;-;30,14855384;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Outra providência;13,86110465;14,92531173;-;16,79724585;-;17,91513358;-;28,40962025;-;25,13355324;-;24,18379384;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Total;2,980712261;3,819794497;-;4,00020263;-;4,344422066;-;4,665180015;-;5,10430537;-;5,509737755;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Ficou em casa;3,160073455;4,146641974;-;4,498379361;-;4,751390327;-;5,374634194;-;5,786652787;-;6,113358618;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Ligou para algum profissional de saúde;15,46815367;16,64988642;-;20,12017811;-;20,05376046;-;26,38536481;-;24,30848518;-;27,58299529;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Comprou ou tomou remédio por conta própria;4,672303853;5,817211844;-;6,01076744;-;5,848254901;-;7,114066829;-;7,623541151;-;8,097246192;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Comprou ou tomou remédio por orientação médica;6,230176051;8,210681166;-;8,62069241;-;10,0321249;-;9,624824208;-;12,54029872;-;12,19467174;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);16,34588996;21,93968983;-;29,05213902;-;24,4629792;-;36,75324356;-;37,55404188;-;44,45534385;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Outra providência;15,5399661;21,2492526;-;23,8005498;-;22,4404143;-;21,44761128;-;25,49500746;-;23,25760964;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Total;1,919712272;2,397153363;-;2,516658934;-;2,855195683;-;3,471855911;-;3,436723328;-;3,538308602;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Ficou em casa;2,054799539;2,659004979;-;2,906548114;-;3,299200125;-;4,044956537;-;4,01617207;-;4,271436276;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Ligou para algum profissional de saúde;7,281894671;8,752440089;-;11,5265508;-;13,58088415;-;19,56170667;-;24,7372583;-;18,07565434;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Comprou ou tomou remédio por conta própria;2,517513636;3,05121289;-;3,184578302;-;3,45939536;-;4,204736811;-;4,471279264;-;4,287901299;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Comprou ou tomou remédio por orientação médica;4,003762982;5,046957021;-;5,620261646;-;7,183019994;-;8,137849421;-;9,511383552;-;8,336702832;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);12,81621201;14,03768569;-;20,62283582;-;18,87972031;-;27,64680614;-;31,60373626;-;26,68777063;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Outra providência;11,33414553;13,10048232;-;14,82368398;-;15,83102868;-;22,13574249;-;21,41698063;-;18,94626605;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Total;2,575427908;3,312835093;-;3,374054087;-;3,741767015;-;4,47910453;-;4,64304674;-;4,593927353;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Ficou em casa;2,818999615;3,646863855;-;3,827527734;-;4,331235601;-;5,079085326;-;5,552104715;-;5,475174241;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Ligou para algum profissional de saúde;9,165212527;11,92559946;-;16,00148446;-;18,56159876;-;26,88477254;-;26,89740934;-;23,28403214;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Comprou ou tomou remédio por conta própria;3,342691978;4,323905032;-;4,461835965;-;4,791739631;-;6,046036431;-;6,048121862;-;5,620835053;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Comprou ou tomou remédio por orientação médica;5,313633789;6,894403355;-;7,472833231;-;9,155377337;-;10,41380795;-;12,31273156;-;11,15583466;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);18,06167746;24,39340419;-;27,06927429;-;24,93382841;-;35,73402526;-;44,77496699;-;40,12503604;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Outra providência;13,65123053;22,14222796;-;21,10828268;-;23,79238028;-;23,92872336;-;31,65115164;-;28,25845165;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Preta ou parda;Providência Tomada;Total;2,610342629;3,041001445;-;3,237177554;-;3,945471848;-;4,759029554;-;4,664127861;-;4,72286741;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Preta ou parda;Providência Tomada;Ficou em casa;2,794170509;3,398488978;-;3,749281925;-;4,504812618;-;5,493450799;-;5,421454905;-;5,764791341;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Preta ou parda;Providência Tomada;Ligou para algum profissional de saúde;10,42130182;13,19225736;-;16,4804184;-;16,88211008;-;26,88584181;-;49,97654525;-;22,45726696;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Preta ou parda;Providência Tomada;Comprou ou tomou remédio por conta própria;3,525141112;3,824796817;-;3,93878547;-;4,637401066;-;5,548266294;-;5,753732141;-;5,62528932;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Preta ou parda;Providência Tomada;Comprou ou tomou remédio por orientação médica;5,69043894;6,765347526;-;7,978031794;-;9,724875249;-;11,44449393;-;14,87699922;-;11,43893074;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Preta ou parda;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);16,62250937;15,38243122;-;24,23954897;-;25,44583639;-;35,42529864;-;34,31515202;-;33,21083041;-
CV - Pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Preta ou parda;Providência Tomada;Outra providência;17,94774636;14,75666849;-;16,37954003;-;20,34641409;-;27,17141338;-;23,72105495;-;21,52218717;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Total;Providência Tomada;Total;100;100;Estável;100;Estável;100;Estável;100;Estável;100;Estável;100;Estável
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Total;Providência Tomada;Ficou em casa;79,29480232;78,96067928;Estável;74,77763897;Queda;69,84707718;Queda;67,21480588;Estável;67,14277824;Estável;69,15706632;Estável
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Total;Providência Tomada;Ligou para algum profissional de saúde;4,104040415;3,553946191;Estável;3,406695179;Estável;3,627651767;Estável;2,706937432;Estável;3,517363568;Estável;3,862453287;Estável
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Total;Providência Tomada;Comprou ou tomou remédio por conta própria;51,77239532;52,38462447;Estável;54,43624353;Estável;51,96332973;Estável;53,76458091;Estável;53,02025777;Estável;57,050351;Estável
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Total;Providência Tomada;Comprou ou tomou remédio por orientação médica;14,0335174;14,84119659;Estável;12,81770517;Queda;13,39064518;Estável;11,77962319;Estável;13,54408073;Estável;11,77260047;Estável
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Total;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);1,312302362;1,845470278;Estável;1,166878118;Estável;1,083314209;Estável;0,637974716;Estável;1,133106279;Estável;1,352408202;Estável
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Total;Providência Tomada;Outra providência;1,989431344;2,56695462;Estável;2,662241192;Estável;3,240381841;Estável;2,680573937;Estável;2,042862518;Estável;3,197772454;Estável
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Ficou em casa;75,93478889;76,5853354;-;71,66042763;-;65,87448509;-;63,79162687;-;62,95044142;-;67,3152198;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Ligou para algum profissional de saúde;3,662318543;4,162250353;-;3,47859942;-;4,005459574;-;3,05665337;-;3,726272548;-;3,658131203;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Comprou ou tomou remédio por conta própria;50,51885234;50,41545467;-;53,27661664;-;50,64653366;-;52,26309684;-;50,23940302;-;56,25940489;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Comprou ou tomou remédio por orientação médica;11,73203726;13,44734866;-;11,16697192;-;13,42377714;-;10,66430519;-;12,6068767;-;11,13661831;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);1,210119483;1,762443947;-;0,909147011;-;0,803910759;-;0,55866712;-;0,857843956;-;1,231181179;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Homem;Providência Tomada;Outra providência;1,933412352;2,473920952;-;2,251265249;-;2,509090068;-;3,353536991;-;2,162861817;-;3,012077624;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Ficou em casa;81,83805335;80,71895796;-;77,01860623;-;72,73128513;-;69,76629003;-;70,27558321;-;70,51407409;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Ligou para algum profissional de saúde;4,438387176;3,103666867;-;3,355003126;-;3,353353208;-;2,446274851;-;3,361252283;-;4,012990616;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Comprou ou tomou remédio por conta própria;52,72122323;53,8422447;-;55,2699008;-;52,91935885;-;54,88371982;-;55,09830539;-;57,63309228;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Comprou ou tomou remédio por orientação médica;15,77554666;15,87295165;-;14,00441945;-;13,36659048;-;12,61093122;-;14,24442461;-;12,24116977;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);1,389646314;1,906928086;-;1,352161345;-;1,286168576;-;0,697087041;-;1,338801387;-;1,441724011;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Sexo;Mulher;Providência Tomada;Outra providência;2,031833068;2,635820066;-;2,957692329;-;3,771319201;-;2,178977449;-;1,953190715;-;3,334585876;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Ficou em casa;79,29480232;78,96067928;-;74,77763897;-;69,84707718;-;67,21480588;-;67,14277824;-;69,15706632;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Ligou para algum profissional de saúde;4,104040415;3,553946191;-;3,406695179;-;3,627651767;-;2,706937432;-;3,517363568;-;3,862453287;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Comprou ou tomou remédio por conta própria;51,77239532;52,38462447;-;54,43624353;-;51,96332973;-;53,76458091;-;53,02025777;-;57,050351;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Comprou ou tomou remédio por orientação médica;14,0335174;14,84119659;-;12,81770517;-;13,39064518;-;11,77962319;-;13,54408073;-;11,77260047;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);1,312302362;1,845470278;-;1,166878118;-;1,083314209;-;0,637974716;-;1,133106279;-;1,352408202;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;Total ;Providência Tomada;Outra providência;1,989431344;2,56695462;-;2,662241192;-;3,240381841;-;2,680573937;-;2,042862518;-;3,197772454;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Ficou em casa;77,49030259;76,91837181;-;73,07321079;-;67,93492199;-;64,6062102;-;64,81051935;-;67,29111843;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Ligou para algum profissional de saúde;4,029468297;3,430605035;-;3,445627194;-;3,787965959;-;2,72946868;-;3,625651762;-;4,167905678;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Comprou ou tomou remédio por conta própria;54,1556017;55,60201136;-;57,06894882;-;53,47708296;-;56,16172968;-;55,70857263;-;58,62192279;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Comprou ou tomou remédio por orientação médica;12,15347956;12,71406087;-;10,98702073;-;12,45023393;-;9,165251715;-;11,77516401;-;10,19168394;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);0,950869795;1,554770403;-;1,045465697;-;0,861500031;-;0,443479519;-;1,132905195;-;1,390585659;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;0 a 59 anos ;Providência Tomada;Outra providência;1,796790928;2,647528444;-;2,731864356;-;3,229666227;-;2,552421775;-;1,830281454;-;2,967072085;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Ficou em casa;88,20875263;88,5189423;-;82,35468773;-;77,95667055;-;77,50882127;-;76,09496912;-;76,60292766;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Ligou para algum profissional de saúde;4,472415175;4,131198748;-;3,2336226;-;2,947747269;-;2,618024835;-;3,10170792;-;2,643578873;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Comprou ou tomou remédio por conta própria;39,9997235;37,32683783;-;42,73253157;-;45,54338889;-;44,30497531;-;42,70137426;-;50,77916534;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Comprou ou tomou remédio por orientação médica;23,32061427;24,79646677;-;20,95602718;-;17,37899971;-;22,09643098;-;20,33392735;-;18,08107528;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);3,09772349;3,20598328;-;1,706617983;-;2,024044751;-;1,405489805;-;1,133878127;-;1,200065231;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Grupos de Idade 2;60 anos ou mais ;Providência Tomada;Outra providência;2,941045282;2,189858708;-;2,352730872;-;3,285827565;-;3,186286776;-;2,858838079;-;4,118357085;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Ficou em casa;79,29480232;78,96067928;-;74,77763897;-;69,84707718;-;67,21480588;-;67,14277824;-;69,15706632;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Ligou para algum profissional de saúde;4,104040415;3,553946191;-;3,406695179;-;3,627651767;-;2,706937432;-;3,517363568;-;3,862453287;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Comprou ou tomou remédio por conta própria;51,77239532;52,38462447;-;54,43624353;-;51,96332973;-;53,76458091;-;53,02025777;-;57,050351;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Comprou ou tomou remédio por orientação médica;14,0335174;14,84119659;-;12,81770517;-;13,39064518;-;11,77962319;-;13,54408073;-;11,77260047;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Recebeu visita de algum profissional de saúde do SUS (equipe de saúde da família, agente comunitário, etc.);1,312302362;1,845470278;-;1,166878118;-;1,083314209;-;0,637974716;-;1,133106279;-;1,352408202;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Total4;Providência Tomada;Outra providência;1,989431344;2,56695462;-;2,662241192;-;3,240381841;-;2,680573937;-;2,042862518;-;3,197772454;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Total;100;100;-;100;-;100;-;100;-;100;-;100;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Ficou em casa;80,21692606;80,44370626;-;75,37083105;-;70,97717774;-;67,71058282;-;66,89600365;-;70,45232158;-
Percentual das pessoas que não procuraram atendimento em estabelecimento de saúde (%);Grande Região;Sudeste;Cor ou Raça;Branca;Providência Tomada;Ligou para algum profissional de saúde;4,649093301;3,858765843;-;3,765678417;-;4,381808993;-;3,308266496;-;4,376064816;-;5,214430913;-
